,num_chunks,times,send_drop_used,recv_drop_used
0,850,0,946,905
1,850,1,946,915
2,850,2,939,901
3,850,3,955,912
4,850,4,924,894
5,850,5,956,914
6,850,6,941,904
7,850,7,932,898
8,850,8,917,892
9,850,9,947,912
10,850,10,962,921
11,850,11,929,897
12,850,12,972,927
13,850,13,972,927
14,850,14,930,898
15,850,15,926,894
16,850,16,958,922
17,850,17,940,903
18,850,18,957,920
19,850,19,961,920
20,850,20,928,896
21,850,21,959,921
22,850,22,966,922
23,850,23,960,920
24,850,24,907,887
25,850,25,935,898
26,850,26,959,921
27,850,27,939,901
28,850,28,973,924
29,850,29,967,920
30,850,30,962,922
31,850,31,934,900
32,850,32,933,899
33,850,33,965,921
34,850,34,946,907
35,850,35,949,914
36,850,36,948,905
37,850,37,978,930
38,850,38,988,933
39,850,39,925,897
40,850,40,966,926
41,850,41,934,901
42,850,42,961,922
43,850,43,925,896
44,850,44,960,916
45,850,45,953,912
46,850,46,970,924
47,850,47,963,923
48,850,48,930,898
49,850,49,960,920
50,850,50,919,891
51,850,51,947,907
52,850,52,955,920
53,850,53,950,906
54,850,54,947,916
55,850,55,954,918
56,850,56,928,896
57,850,57,955,918
58,850,58,980,930
59,850,59,961,923
60,850,60,939,912
61,850,61,940,904
62,850,62,956,917
63,850,63,946,912
64,850,64,967,923
65,850,65,925,894
66,850,66,964,923
67,850,67,957,910
68,850,68,957,920
69,850,69,930,897
70,850,70,936,900
71,850,71,948,902
72,850,72,937,904
73,850,73,934,900
74,850,74,940,900
75,850,75,963,924
76,850,76,930,898
77,850,77,965,924
78,850,78,953,913
79,850,79,962,921
80,850,80,949,907
81,850,81,969,924
82,850,82,934,900
83,850,83,939,901
84,850,84,967,922
85,850,85,939,902
86,850,86,957,920
87,850,87,955,911
88,850,88,937,902
89,850,89,935,905
90,850,90,987,933
91,850,91,960,916
92,850,92,936,900
93,850,93,974,927
94,850,94,941,902
95,850,95,977,928
96,850,96,943,907
97,850,97,953,917
98,850,98,941,903
99,850,99,953,917
100,850,100,961,922
101,850,101,955,919
102,850,102,957,918
103,850,103,951,917
104,850,104,980,929
105,850,105,923,894
106,850,106,983,930
107,850,107,948,912
108,850,108,959,920
109,850,109,968,926
110,850,110,935,902
111,850,111,944,904
112,850,112,961,919
113,850,113,926,895
114,850,114,952,908
115,850,115,978,927
116,850,116,969,925
117,850,117,937,904
118,850,118,918,892
119,850,119,944,911
120,850,120,971,925
121,850,121,975,928
122,850,122,968,921
123,850,123,949,912
124,850,124,934,899
125,850,125,962,920
126,850,126,947,906
127,850,127,971,925
128,850,128,963,921
129,850,129,958,920
130,850,130,950,911
131,850,131,969,924
132,850,132,964,924
133,850,133,924,895
134,850,134,942,903
135,850,135,970,923
136,850,136,925,902
137,850,137,942,913
138,850,138,917,892
139,850,139,940,909
140,850,140,944,914
141,850,141,944,903
142,850,142,960,921
143,850,143,956,919
144,850,144,936,900
145,850,145,929,896
146,850,146,940,909
147,850,147,959,919
148,850,148,945,905
149,850,149,922,894
150,850,150,978,929
151,850,151,964,914
152,850,152,954,914
153,850,153,957,920
154,850,154,958,920
155,850,155,953,919
156,850,156,934,899
157,850,157,943,911
158,850,158,961,920
159,850,159,937,901
160,850,160,929,897
161,850,161,981,932
162,850,162,947,915
163,850,163,940,901
164,850,164,946,909
165,850,165,919,892
166,850,166,993,935
167,850,167,944,911
168,850,168,967,926
169,850,169,969,924
170,850,170,958,921
171,850,171,941,908
172,850,172,954,918
173,850,173,958,916
174,850,174,996,937
175,850,175,949,911
176,850,176,968,924
177,850,177,945,905
178,850,178,975,927
179,850,179,981,930
180,850,180,930,906
181,850,181,946,914
182,850,182,946,912
183,850,183,959,921
184,850,184,957,920
185,850,185,966,924
186,850,186,981,931
187,850,187,937,901
188,850,188,941,903
189,850,189,921,894
190,850,190,943,909
191,850,191,980,931
192,850,192,928,898
193,850,193,941,906
194,850,194,950,916
195,850,195,982,930
196,850,196,938,905
197,850,197,940,902
198,850,198,946,906
199,850,199,923,893
200,850,200,931,898
201,850,201,943,904
202,850,202,947,913
203,850,203,945,904
204,850,204,932,904
205,850,205,948,914
206,850,206,953,918
207,850,207,916,891
208,850,208,953,912
209,850,209,945,904
210,850,210,967,925
211,850,211,933,898
212,850,212,933,902
213,850,213,937,900
214,850,214,925,896
215,850,215,935,900
216,850,216,910,887
217,850,217,938,903
218,850,218,944,907
219,850,219,938,900
220,850,220,961,922
221,850,221,935,902
222,850,222,975,921
223,850,223,926,896
224,850,224,973,926
225,850,225,941,904
226,850,226,972,924
227,850,227,946,907
228,850,228,959,912
229,850,229,939,907
230,850,230,934,900
231,850,231,953,916
232,850,232,924,896
233,850,233,939,903
234,850,234,970,925
235,850,235,966,925
236,850,236,964,924
237,850,237,934,905
238,850,238,964,921
239,850,239,970,926
240,850,240,964,924
241,850,241,932,903
242,850,242,949,907
243,850,243,958,922
244,850,244,945,906
245,850,245,947,912
246,850,246,961,920
247,850,247,938,901
248,850,248,925,895
249,850,249,934,901
250,850,250,932,899
251,850,251,925,897
252,850,252,929,898
253,850,253,914,890
254,850,254,965,912
255,850,255,939,901
256,850,256,930,898
257,850,257,954,910
258,850,258,964,923
259,850,259,925,896
260,850,260,930,902
261,850,261,954,919
262,850,262,957,919
263,850,263,938,906
264,850,264,928,896
265,850,265,952,916
266,850,266,966,922
267,850,267,941,903
268,850,268,954,911
269,850,269,958,919
270,850,270,952,918
271,850,271,958,920
272,850,272,964,922
273,850,273,936,905
274,850,274,948,917
275,850,275,948,916
276,850,276,964,923
277,850,277,954,907
278,850,278,973,927
279,850,279,967,924
280,850,280,918,892
281,850,281,938,901
282,850,282,937,909
283,850,283,937,905
284,850,284,943,912
285,850,285,965,923
286,850,286,930,897
287,850,287,957,920
288,850,288,932,898
289,850,289,937,900
290,850,290,944,904
291,850,291,960,922
292,850,292,938,904
293,850,293,971,927
294,850,294,972,927
295,850,295,978,929
296,850,296,967,923
297,850,297,943,913
298,850,298,983,931
299,850,299,958,911
300,850,300,957,920
301,850,301,980,930
302,850,302,950,908
303,850,303,972,926
304,850,304,948,908
305,850,305,934,901
306,850,306,950,911
307,850,307,945,906
308,850,308,951,914
309,850,309,959,913
310,850,310,947,914
311,850,311,958,918
312,850,312,919,893
313,850,313,952,919
314,850,314,931,898
315,850,315,947,911
316,850,316,943,914
317,850,317,928,897
318,850,318,965,924
319,850,319,960,914
320,850,320,930,905
321,850,321,937,899
322,850,322,992,934
323,850,323,942,904
324,850,324,971,918
325,850,325,962,923
326,850,326,941,903
327,850,327,973,925
328,850,328,957,917
329,850,329,964,922
330,850,330,973,928
331,850,331,972,922
332,850,332,956,918
333,850,333,940,902
334,850,334,977,928
335,850,335,954,918
336,850,336,937,901
337,850,337,945,903
338,850,338,956,916
339,850,339,972,928
340,850,340,925,895
341,850,341,974,927
342,850,342,927,896
343,850,343,977,925
344,850,344,953,916
345,850,345,957,920
346,850,346,922,894
347,850,347,962,922
348,850,348,947,914
349,850,349,946,914
350,850,350,941,904
351,850,351,948,905
352,850,352,966,922
353,850,353,961,921
354,850,354,965,923
355,850,355,977,928
356,850,356,936,902
357,850,357,959,919
358,850,358,927,897
359,850,359,960,921
360,850,360,943,907
361,850,361,941,903
362,850,362,966,921
363,850,363,955,917
364,850,364,953,917
365,850,365,926,896
366,850,366,925,895
367,850,367,923,895
368,850,368,962,922
369,850,369,942,905
370,850,370,947,912
371,850,371,962,924
372,850,372,975,927
373,850,373,938,906
374,850,374,940,906
375,850,375,962,923
376,850,376,944,906
377,850,377,945,904
378,850,378,975,928
379,850,379,952,908
380,850,380,956,912
381,850,381,959,920
382,850,382,942,902
383,850,383,930,898
384,850,384,935,900
385,850,385,933,902
386,850,386,957,917
387,850,387,962,921
388,850,388,934,899
389,850,389,938,901
390,850,390,968,925
391,850,391,929,898
392,850,392,943,912
393,850,393,947,908
394,850,394,950,916
395,850,395,939,902
396,850,396,941,902
397,850,397,963,922
398,850,398,980,931
399,850,399,966,924
400,850,400,923,894
401,850,401,925,896
402,850,402,936,901
403,850,403,946,912
404,850,404,937,900
405,850,405,934,899
406,850,406,957,918
407,850,407,945,908
408,850,408,953,914
409,850,409,954,914
410,850,410,921,893
411,850,411,973,929
412,850,412,954,913
413,850,413,959,916
414,850,414,929,903
415,850,415,963,917
416,850,416,962,920
417,850,417,937,901
418,850,418,958,920
419,850,419,962,921
420,850,420,973,928
421,850,421,940,903
422,850,422,955,919
423,850,423,976,930
424,850,424,936,903
425,850,425,962,922
426,850,426,930,897
427,850,427,922,895
428,850,428,986,935
429,850,429,927,895
430,850,430,934,900
431,850,431,933,896
432,850,432,937,900
433,850,433,972,925
434,850,434,960,921
435,850,435,962,923
436,850,436,949,916
437,850,437,977,929
438,850,438,928,897
439,850,439,952,916
440,850,440,957,919
441,850,441,956,908
442,850,442,953,908
443,850,443,958,921
444,850,444,933,902
445,850,445,953,918
446,850,446,951,917
447,850,447,930,897
448,850,448,953,919
449,850,449,956,920
450,850,450,940,904
451,850,451,933,899
452,850,452,933,900
453,850,453,966,923
454,850,454,953,909
455,850,455,976,927
456,850,456,936,899
457,850,457,960,919
458,850,458,956,914
459,850,459,956,916
460,850,460,961,917
461,850,461,933,900
462,850,462,956,920
463,850,463,960,920
464,850,464,944,905
465,850,465,941,908
466,850,466,940,908
467,850,467,974,927
468,850,468,968,921
469,850,469,920,892
470,850,470,955,909
471,850,471,984,931
472,850,472,939,899
473,850,473,953,919
474,850,474,961,920
475,850,475,992,935
476,850,476,954,919
477,850,477,919,892
478,850,478,979,930
479,850,479,945,914
480,850,480,912,889
481,850,481,938,900
482,850,482,919,892
483,850,483,934,898
484,850,484,969,922
485,850,485,986,933
486,850,486,939,908
487,850,487,947,910
488,850,488,925,896
489,850,489,978,930
490,850,490,933,897
491,850,491,946,915
492,850,492,931,898
493,850,493,961,920
494,850,494,940,907
495,850,495,948,916
496,850,496,940,912
497,850,497,964,924
498,850,498,923,893
499,850,499,961,922
500,850,500,935,900
501,850,501,951,909
502,850,502,923,900
503,850,503,938,900
504,850,504,935,898
505,850,505,964,922
506,850,506,961,922
507,850,507,964,918
508,850,508,944,904
509,850,509,922,897
510,850,510,938,900
511,850,511,972,925
512,850,512,963,921
513,850,513,939,903
514,850,514,939,899
515,850,515,960,918
516,850,516,971,926
517,850,517,932,898
518,850,518,958,919
519,850,519,918,892
520,850,520,944,906
521,850,521,951,915
522,850,522,971,925
523,850,523,942,912
524,850,524,947,905
525,850,525,958,921
526,850,526,943,903
527,850,527,943,904
528,850,528,955,919
529,850,529,971,927
530,850,530,941,902
531,850,531,949,907
532,850,532,949,907
533,850,533,961,922
534,850,534,944,903
535,850,535,951,916
536,850,536,933,898
537,850,537,954,910
538,850,538,961,921
539,850,539,938,905
540,850,540,938,904
541,850,541,962,922
542,850,542,943,910
543,850,543,952,917
544,850,544,960,915
545,850,545,938,903
546,850,546,957,917
547,850,547,950,907
548,850,548,963,923
549,850,549,948,904
550,850,550,954,915
551,850,551,974,927
552,850,552,962,922
553,850,553,930,898
554,850,554,947,906
555,850,555,961,922
556,850,556,929,897
557,850,557,927,895
558,850,558,946,905
559,850,559,965,924
560,850,560,940,907
561,850,561,939,907
562,850,562,914,890
563,850,563,942,904
564,850,564,954,910
565,850,565,926,896
566,850,566,920,894
567,850,567,938,900
568,850,568,963,925
569,850,569,978,930
570,850,570,937,904
571,850,571,944,912
572,850,572,1005,941
573,850,573,964,921
574,850,574,974,923
575,850,575,944,905
576,850,576,958,913
577,850,577,965,923
578,850,578,949,914
579,850,579,952,918
580,850,580,961,921
581,850,581,948,915
582,850,582,942,903
583,850,583,932,900
584,850,584,972,926
585,850,585,950,911
586,850,586,946,904
587,850,587,938,900
588,850,588,963,923
589,850,589,969,924
590,850,590,957,916
591,850,591,924,894
592,850,592,951,905
593,850,593,935,906
594,850,594,956,919
595,850,595,943,904
596,850,596,941,911
597,850,597,922,895
598,850,598,958,915
599,850,599,964,923
600,850,600,921,893
601,850,601,961,922
602,850,602,973,928
603,850,603,940,902
604,850,604,973,925
605,850,605,960,919
606,850,606,969,924
607,850,607,970,922
608,850,608,916,891
609,850,609,970,925
610,850,610,942,903
611,850,611,962,918
612,850,612,961,922
613,850,613,967,924
614,850,614,951,913
615,850,615,941,902
616,850,616,969,920
617,850,617,956,915
618,850,618,949,910
619,850,619,930,906
620,850,620,953,917
621,850,621,961,921
622,850,622,943,904
623,850,623,927,896
624,850,624,955,919
625,850,625,940,904
626,850,626,955,917
627,850,627,962,921
628,850,628,950,917
629,850,629,955,918
630,850,630,964,924
631,850,631,902,884
632,850,632,945,911
633,850,633,941,912
634,850,634,956,916
635,850,635,956,918
636,850,636,954,917
637,850,637,950,917
638,850,638,952,917
639,850,639,959,916
640,850,640,960,917
641,850,641,950,914
642,850,642,942,904
643,850,643,957,919
644,850,644,1001,937
645,850,645,964,923
646,850,646,955,919
647,850,647,951,912
648,850,648,941,912
649,850,649,957,920
